"","GameID","ESPNGameID","Possession","StartPossScoreDiff","TimeBins","PossTeamWin","TimeoutCalledInitially","StartTmScore","StartOppScore","StartTmPtsPerPoss","StartOppPtsPerPoss","HomePoss","IsPlayoffs","StartEvent","SecondsSinceLastTimeout","ScoreDiffLastMinute","off_rating","def_rating"
"3001","201812260BRK",401071181,238,0,"(18,24]",FALSE,TRUE,121,121,1.0210970464135,1.0210970464135,FALSE,FALSE,"Make",49,1,1.01513433238596,1.04759107759101
"3002","201812260BRK",401071181,260,-2,"[0,6]",FALSE,FALSE,132,134,1.01930501930502,1.03474903474903,FALSE,FALSE,"Make",22,-2,1.01513433238596,1.04759107759101
"3003","201812270GSW",401071192,216,0,"(18,24]",TRUE,TRUE,102,102,0.948837209302326,0.948837209302326,FALSE,FALSE,"Make",212,-3,1.01967976205781,1.01244291135839
"3004","201812270GSW",401071192,238,-2,"(12,18]",TRUE,FALSE,107,109,0.90295358649789,0.919831223628692,FALSE,FALSE,"Live Ball Turnover",51,-3,1.01967976205781,1.01244291135839
"3005","201812280MIN",401071198,212,-2,"(18,24]",TRUE,FALSE,110,112,1.04265402843602,1.06161137440758,FALSE,FALSE,"Live Ball Turnover",1,1,1.00923299252321,1.0429913842456
"3006","201812300DAL",401071215,216,-1,"(18,24]",FALSE,TRUE,103,104,0.958139534883721,0.967441860465116,FALSE,FALSE,"Make",94,-4,1.02729420730859,1.02936931537351
"3007","201812300DAL",401071215,218,-2,"[0,6]",FALSE,TRUE,103,105,0.949308755760369,0.967741935483871,FALSE,FALSE,"Drb",23,-5,1.02729420730859,1.02936931537351
"3008","201901010SAC",401071228,218,-2,"(18,24]",TRUE,FALSE,101,103,0.930875576036866,0.949308755760369,FALSE,FALSE,"Drb",7,2,1.00759757377508,1.07748744042549
"3009","201901080MIA",401071277,193,0,"(18,24]",TRUE,TRUE,99,99,1.03125,1.03125,FALSE,FALSE,"Make",12,-2,1.0849935964665,0.963496087650586
"3010","201901080TOR",401071278,216,-1,"(12,18]",FALSE,TRUE,101,102,0.93953488372093,0.948837209302326,FALSE,FALSE,"Make",32,-2,1.0072818410193,1.0280310453623
"3011","201901120MIA",401071307,201,-2,"(6,12]",FALSE,TRUE,108,110,1.08,1.1,FALSE,FALSE,"Drb",132,-2,0.954080646153404,0.972049690196233
"3012","201901120ORL",401071308,210,-2,"[0,6]",FALSE,TRUE,103,105,0.985645933014354,1.00478468899522,FALSE,FALSE,"Drb",8,3,1.08450111223576,1.02487493606471
"3013","201901130WAS",401071315,229,0,"(18,24]",TRUE,TRUE,124,124,1.08771929824561,1.08771929824561,FALSE,FALSE,"Make",53,-3,0.999744674254543,1.01099896746296
"3014","201901130WAS",401071315,250,0,"[0,6]",TRUE,TRUE,131,131,1.05220883534137,1.05220883534137,FALSE,FALSE,"Make",97,0,0.999744674254543,1.01099896746296
"3015","201901190DET",401071356,201,-1,"[0,6]",TRUE,TRUE,100,101,1,1.01,FALSE,FALSE,"Drb",39,-2,1.01228014276105,1.03871619331937
"3016","201901190HOU",401071362,218,0,"[0,6]",FALSE,FALSE,120,120,1.10599078341014,1.10599078341014,FALSE,FALSE,"Make",2,-4,0.94509555292744,1.03834671131061
"3017","201901190HOU",401071362,238,-2,"(12,18]",FALSE,TRUE,132,134,1.11392405063291,1.13080168776371,FALSE,FALSE,"Drb",43,-1,0.94509555292744,1.03834671131061
"3018","201901190PHI",401071354,219,0,"(12,18]",TRUE,FALSE,113,113,1.03669724770642,1.03669724770642,FALSE,FALSE,"Make",0,-1,1.00033068593547,1.01341610679234
"3019","201901190PHI",401071354,221,-2,"[0,6]",TRUE,TRUE,113,115,1.02727272727273,1.04545454545455,FALSE,FALSE,"Make",8,-3,1.00033068593547,1.01341610679234
"3020","201901200MIN",401071365,224,-2,"[0,6]",FALSE,TRUE,114,116,1.02242152466368,1.04035874439462,FALSE,FALSE,"Make",22,-5,0.985258638465591,1.04568710146017
"3021","201901230BRK",401071381,218,-2,"(12,18]",FALSE,TRUE,110,112,1.01382488479263,1.03225806451613,FALSE,FALSE,"Drb",6,1,1.00838265462326,1.00813117474019
"3022","201901230NYK",401071383,220,-1,"(18,24]",TRUE,FALSE,109,110,0.995433789954338,1.00456621004566,FALSE,FALSE,"Make",9,-7,1.07248980804713,1.07596349023113
"3023","201901230PHI",401071384,205,-1,"(18,24]",FALSE,FALSE,120,121,1.17647058823529,1.18627450980392,FALSE,FALSE,"Live Ball Turnover",145,0,1.0232649951468,0.993306590616879
"3024","201901230PHI",401071384,207,-2,"[0,6]",FALSE,TRUE,120,122,1.16504854368932,1.18446601941748,FALSE,FALSE,"Make",165,-1,1.0232649951468,0.993306590616879
"3025","201901250HOU",401071397,217,-2,"(12,18]",FALSE,TRUE,119,121,1.10185185185185,1.12037037037037,FALSE,FALSE,"Drb",61,6,1.06213034028503,1.05821696668511
"3026","201901310LAC",401071442,223,0,"(6,12]",TRUE,TRUE,112,112,1.00900900900901,1.00900900900901,FALSE,FALSE,"Drb",20,-3,0.997512904470347,1.00636965652604
"3027","201902030BOS",401071461,226,-2,"(12,18]",FALSE,FALSE,128,130,1.13777777777778,1.15555555555556,FALSE,FALSE,"Drb",7,2,1.09275590897563,0.989845230894224
"3028","201902050CHO",401071469,206,0,"(18,24]",TRUE,TRUE,115,115,1.1219512195122,1.1219512195122,FALSE,FALSE,"Make",217,-2,0.989348213527101,1.03942542787218
"3029","201902070BOS",401071487,208,-1,"(6,12]",TRUE,FALSE,127,128,1.22705314009662,1.23671497584541,FALSE,FALSE,"Make",7,2,0.991361983027073,0.994748623007229
"3030","201902100DAL",401071507,208,-1,"(6,12]",FALSE,FALSE,101,102,0.975845410628019,0.985507246376812,FALSE,FALSE,"Drb",302,2,1.11744148997561,1.01439435769407
"3031","201902100GSW",401071511,200,-2,"[0,6]",FALSE,TRUE,118,120,1.18592964824121,1.20603015075377,FALSE,FALSE,"Make",49,-1,0.978201027645352,0.981712212320996
"3032","201902110TOR",401071515,217,-2,"[0,6]",FALSE,TRUE,125,127,1.15740740740741,1.17592592592593,FALSE,FALSE,"Make",46,-2,1.00343048950821,0.987202589221671
"3033","201902130CLE",401071526,202,0,"(18,24]",TRUE,FALSE,109,109,1.08457711442786,1.08457711442786,FALSE,FALSE,"Drb",12,0,1.00207165274173,1.05630036383581
"3034","201902130CLE",401071526,224,0,"[0,6]",TRUE,TRUE,118,118,1.05829596412556,1.05829596412556,FALSE,FALSE,"Make",14,0,1.00207165274173,1.05630036383581
"3035","201902130DEN",401071533,229,-2,"(12,18]",FALSE,FALSE,116,118,1.01754385964912,1.03508771929825,FALSE,FALSE,"Drb",21,2,1.00696652770364,1.03657211627619
"3036","201902210GSW",401071544,241,-2,"(6,12]",FALSE,TRUE,123,125,1.025,1.04166666666667,FALSE,FALSE,"Drb",64,1,1.02045178458512,1.03650531259173
"3037","201902210MIL",401071543,208,-1,"[0,6]",FALSE,TRUE,97,98,0.93719806763285,0.946859903381642,FALSE,FALSE,"Live Ball Turnover",29,2,1.09899906456571,0.970245667449825
"3038","201902220ORL",401071548,206,-1,"(6,12]",TRUE,TRUE,108,109,1.05365853658537,1.06341463414634,FALSE,FALSE,"Make",1,-1,1.0576181384256,0.957114572956442
"3039","201902220TOR",401071549,217,-1,"(12,18]",FALSE,TRUE,117,118,1.08333333333333,1.09259259259259,FALSE,FALSE,"Make",201,-2,1.06976313195648,1.01403799254104
"3040","201902250MIA",401071574,220,-1,"(12,18]",TRUE,TRUE,120,121,1.0958904109589,1.10502283105023,FALSE,FALSE,"Make",12,-4,0.97784058354893,1.0383364509459
"3041","201902270ATL",401071585,225,0,"(18,24]",FALSE,TRUE,118,118,1.05357142857143,1.05357142857143,FALSE,FALSE,"Make",39,-2,1.0656085659449,1.09754117460246
"3042","201903010ATL",401071601,250,0,"[0,6]",TRUE,FALSE,140,140,1.12449799196787,1.12449799196787,FALSE,FALSE,"Make",34,-1,1.0878647935655,1.09350891653795
"3043","201903010ATL",401071601,294,0,"[0,6]",TRUE,FALSE,155,155,1.0580204778157,1.0580204778157,FALSE,FALSE,"Dead Ball Turnover",2,0,1.0878647935655,1.09350891653795
"3044","201903010TOR",401071603,219,-2,"[0,6]",FALSE,FALSE,117,119,1.07339449541284,1.09174311926605,FALSE,FALSE,"Make",14,-5,1.10087438335092,0.989266589105964
"3045","201903030DET",401071622,202,0,"[0,6]",FALSE,TRUE,100,100,0.995024875621891,0.995024875621891,FALSE,FALSE,"Live Ball Turnover",40,2,1.06719783421312,1.0117856936155
"3046","201903030DET",401071622,220,-2,"(6,12]",FALSE,FALSE,107,109,0.977168949771689,0.995433789954338,FALSE,FALSE,"Drb",34,-2,1.06719783421312,1.0117856936155
"3047","201903040SAS",401071627,195,-1,"[0,6]",FALSE,TRUE,103,104,1.06185567010309,1.07216494845361,FALSE,FALSE,"Drb",5,3,1.01730069678879,1.09865802075979
"3048","201903060CHI",401071643,213,-1,"(12,18]",FALSE,TRUE,105,106,0.990566037735849,1,FALSE,FALSE,"Make",41,-3,1.05827243587167,1.06543735006372
"3049","201903060SAC",401071646,215,0,"(6,12]",TRUE,FALSE,109,109,1.01869158878505,1.01869158878505,FALSE,FALSE,"Make",9,-1,1.00793853204845,1.01009178543625
"3050","201903070POR",401071649,221,0,"[0,6]",TRUE,TRUE,113,113,1.02727272727273,1.02727272727273,FALSE,FALSE,"Make",11,0,1.00294487848043,1.02210613422756
"3051","201903080CHO",401071650,214,-1,"(12,18]",FALSE,TRUE,111,112,1.04225352112676,1.05164319248826,FALSE,FALSE,"Drb",9,-3,1.06440109917672,1.0770426914142
"3052","201903140DEN",401071698,189,-1,"(18,24]",FALSE,FALSE,97,98,1.03191489361702,1.04255319148936,FALSE,FALSE,"Live Ball Turnover",246,0,0.983311229448771,0.996243740472939
